RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
62,65,Rickie Fowler,84,35.25,"41,677.500","1,181",Under
62,60,Chris Kirk,93,35.25,"53,701.333","1,525",Under
71,73,Will Claxton,99,35.333333333333336,"54,398.750","1,541",Under
71,71,Webb Simpson,77,35.333333333333336,"41,640.083","1,178",1 Under
71,71,J.J. Henry,93,35.333333333333336,"45,014.417","1,273",Under
74,73,Brandt Snedeker,81,35.416666666666664,"41,216.750","1,165",Under
74,73,Scott Piercy,95,35.416666666666664,"54,468.667","1,538",Under
74,73,Hunter Mahan,88,35.416666666666664,"40,648.500","1,148",Under
77,78,Ryan Palmer,81,35.5,"44,975.333","1,267",Under
77,78,Nick O'Hern,78,35.5,"43,402.833","1,222",Over
79,78,Ricky Barnes,92,35.583333333333336,"52,245.083","1,468",Over
79,78,Adam Scott,59,35.583333333333336,"26,203.667",737,Under
79,77,Chris Stroud,86,35.583333333333336,"47,853.500","1,344",Under
82,78,Kevin Streelman,89,35.666666666666664,"49,056.833","1,377",Under
82,85,Garth Mulroy,59,35.666666666666664,"29,168.917",817,Under
82,85,Ian Poulter,57,35.666666666666664,"24,147.000",677,Under
82,85,Freddie Jacobson,61,35.666666666666664,"28,120.083",789,Over
82,85,Mark Wilson,84,35.666666666666664,"43,334.917","1,215",Over
82,93,Justin Leonard,79,35.666666666666664,"43,562.750","1,220",Over
82,85,Ernie Els,80,35.666666666666664,"41,549.917","1,164",Under
82,85,Tommy Gainey,98,35.666666666666664,"57,240.167","1,606",Over
90,78,Richard Lee,71,35.75,"36,537.000","1,022",Under
90,78,D.A. Points,88,35.75,"51,078.417","1,430",Under
90,93,Jonas Blixt,72,35.75,"40,870.833","1,144",Under
90,93,David Hearn,95,35.75,"56,417.083","1,579",Under
94,96,Kris Blanks,65,35.833333333333336,"38,572.750","1,077",Over
94,85,Chris DiMarco,83,35.833333333333336,"46,285.250","1,292",Over
94,96,Roberto Castro,92,35.833333333333336,"48,149.083","1,343",Under
97,98,Chris Couch,61,35.916666666666664,"34,352.333",957,Under
97,109,Patrick Sheehan,58,35.916666666666664,"28,189.500",785,Over
97,98,K.J. Choi,71,35.916666666666664,"35,840.083",999,Under
100,102,Bubba Watson,68,36.0,"32,779.917",910,Under
100,109,Rory Sabbatini,84,36.0,"46,433.417","1,289",Under
100,102,Tim Herron,88,36.0,"49,097.583","1,365",Under
100,85,D.J. Trahan,73,36.0,"39,946.083","1,109",Over
100,102,Ryo Ishikawa,54,36.0,"23,890.750",664,Over
100,98,Scott Brown,65,36.0,"32,776.500",910,Over
100,98,Scott Stallings,78,36.0,"43,700.750","1,215",Under
107,102,Charlie Wi,86,36.083333333333336,"47,259.083","1,310",Over
107,107,Pat Perez,81,36.083333333333336,"44,580.750","1,235",Under
107,107,Rocco Mediate,70,36.083333333333336,"37,516.750","1,039",Under
110,109,Kevin Na,80,36.166666666666664,"41,988.500","1,161",Under
110,109,Josh Teater,97,36.166666666666664,"53,690.000","1,485",Under
110,102,Stuart Appleby,75,36.166666666666664,"41,990.250","1,162",Under
110,109,Rod Pampling,88,36.166666666666664,"44,709.167","1,235",Over
114,114,Danny Lee,74,36.25,"38,209.000","1,053",Under
115,117,Jeff Overton,101,36.333333333333336,"59,846.500","1,649",Under
116,120,John Huh,99,36.416666666666664,"55,447.000","1,522",Under
116,120,Brandt Jobe,57,36.416666666666664,"29,290.000",804,Over
116,114,Trevor Immelman,76,36.416666666666664,"37,208.833","1,022",Under
116,117,David Mathis,83,36.416666666666664,"45,022.833","1,237",Over
116,123,Arjun Atwal,79,36.416666666666664,"43,227.500","1,186",Over
116,120,Johnson Wagner,88,36.416666666666664,"49,638.417","1,364",Under
116,127,Daniel Summerhays,81,36.416666666666664,"44,361.750","1,219",Under
116,114,Michael Bradley,63,36.416666666666664,"35,972.917",987,Over
124,130,Sean O'Hair,84,36.5,"49,734.000","1,363",Under
124,123,John Daly,50,36.5,"24,747.000",678,Over
124,127,Jerry Kelly,84,36.5,"47,897.333","1,312",Under
124,123,Charley Hoffman,88,36.5,"49,665.750","1,360",Under
128,123,Blake Adams,107,36.583333333333336,"57,644.500","1,576",Under
128,130,Colt Knost,79,36.583333333333336,"43,959.000","1,202",Over
130,133,Kevin Kisner,69,36.666666666666664,"34,755.583",947,Under
130,117,Jason Kokrak,79,36.666666666666664,"45,254.750","1,234",Over
130,127,Steve Wheatcroft,56,36.666666666666664,"27,574.750",752,Over
130,130,"Ted Potter, Jr.",77,36.666666666666664,"40,108.917","1,094",Over
134,133,Sergio Garcia,57,36.75,"28,998.750",789,Under
135,136,Stewart Cink,71,36.833333333333336,"35,672.083",969,Over
135,140,Tommy Biershenk,74,36.833333333333336,"37,969.833","1,030",Over
135,135,Jason Day,57,36.833333333333336,"30,908.833",840,Under
138,140,Robert Karlsson,54,36.916666666666664,"26,901.250",729,Over
138,136,Ángel Cabrera,54,36.916666666666664,"24,412.333",661,Over
138,136,Bobby Gates,87,36.916666666666664,"50,284.500","1,361",Over
138,136,Harris English,98,36.916666666666664,"57,406.000","1,555",Under
142,140,Billy Hurley III,70,37.0,"37,628.083","1,018",Over
142,140,Seung-Yul Noh,105,37.0,"56,182.833","1,519",Under
142,140,Troy Kelly,68,37.0,"33,763.000",912,Over
142,140,Ben Crane,73,37.0,"40,886.167","1,105",Under
142,140,J.B. Holmes,90,37.0,"51,663.250","1,397",Under
142,140,Jonathan Byrd,69,37.0,"37,233.333","1,006",Under
148,152,Tom Pernice Jr.,62,37.083333333333336,"34,510.667",931,Over
148,148,John Rollins,81,37.083333333333336,"47,143.500","1,271",Under
148,148,Tom Gillis,75,37.083333333333336,"45,670.750","1,232",Under
148,152,Martin Flores,95,37.083333333333336,"54,342.750","1,467",Under
152,155,Cameron Tringale,88,37.166666666666664,"51,422.500","1,383",Under
152,148,Brendon Todd,78,37.166666666666664,"41,702.417","1,122",Over
152,148,Charles Howell III,98,37.166666666666664,"51,368.167","1,381",Under
152,152,Harrison Frazar,56,37.166666666666664,"31,818.667",857,Over
152,155,George McNeill,85,37.166666666666664,"47,093.250","1,266",Over
152,160,Miguel Angel Carballo,73,37.166666666666664,"37,831.750","1,019",Over
158,155,Hunter Haas,69,37.25,"34,569.333",928,Over
158,155,John Senden,81,37.25,"41,355.917","1,110",Under
158,155,Brendan Steele,77,37.25,"42,612.667","1,143",Over
161,161,Marc Leishman,84,37.416666666666664,"50,996.417","1,362",Over
162,163,Phil Mickelson,79,37.5,"40,196.167","1,073",Under
162,161,Mathew Goggin,65,37.5,"36,862.667",982,Under
162,166,Matt Bettencourt,80,37.5,"40,190.500","1,071",Over
162,163,Kevin Chappell,91,37.5,"48,338.250","1,290",Over
166,166,Gary Woodland,70,37.583333333333336,"35,572.250",947,Over
166,165,Greg Chalmers,88,37.583333333333336,"50,501.000","1,343",Under
168,168,Sangmoon Bae,81,37.75,"38,501.000","1,019",Over
169,169,Billy Mayfair,90,37.833333333333336,"52,938.750","1,398",Over
170,170,Jimmy Walker,101,37.916666666666664,"61,701.167","1,626",Under
170,170,Troy Matteson,100,37.916666666666664,"56,552.167","1,490",Over
172,173,Y.E. Yang,64,38.0,"32,573.000",858,Over
172,174,Erik Compton,81,38.0,"43,284.417","1,138",Over
172,170,Daniel Chopra,55,38.0,"29,190.167",768,Over
175,175,Ryuji Imada,78,38.083333333333336,"46,996.667","1,233",Over
175,177,Edward Loar,59,38.083333333333336,"29,317.750",770,Over
175,181,Mark Anderson,75,38.083333333333336,"41,634.917","1,094",Over
178,175,Andres Romero,68,38.166666666666664,"36,798.833",965,Over
178,177,Nathan Green,73,38.166666666666664,"38,971.083","1,020",Under
180,177,Aaron Baddeley,73,38.25,"37,531.667",981,Under
181,183,J.J. Killeen,101,38.333333333333336,"57,670.333","1,503",Over
182,181,Spencer Levin,81,38.416666666666664,"45,425.917","1,182",Over
183,184,Stephen Gangluff,57,38.5,"29,665.167",770,Over
184,180,Matt Jones,53,38.583333333333336,"30,483.000",790,Over
184,184,Bill Haas,79,38.583333333333336,"42,193.583","1,093",Under
186,186,Sung Kang,75,38.833333333333336,"43,101.083","1,111",1 Over
186,186,Martin Laird,77,38.833333333333336,"37,541.333",967,Under
188,,Henrik Stenson,51,39.333333333333336,"29,558.750",751,Under
188,188,James Driscoll,83,39.333333333333336,"49,492.000","1,257",Over
190,189,Jhonattan Vegas,77,39.5,"48,753.333","1,234",Over
191,190,Derek Lamely,64,39.916666666666664,"39,746.833",995,Over
