RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
73,75,Cameron Davis,76,35.916666666666664,"36,588.000","1,018",1 Under
74,76,Danny Willett,63,36.0,"31,988.500",889,Under
74,76,Danny Lee,83,36.0,"46,006.667","1,278",Under
74,76,Scott Stallings,82,36.0,"43,765.000","1,216",Under
74,76,Wes Roach,69,36.0,"31,429.583",873,1 Under
74,76,Ian Poulter,65,36.0,"28,208.000",784,1 Under
79,81,Brian Harman,91,36.083333333333336,"45,589.667","1,262",1 Under
79,81,Sam Ryder,76,36.083333333333336,"38,601.083","1,070",1 Under
79,81,Cameron Smith,79,36.083333333333336,"34,051.250",943,Under
79,81,Scott Langley,78,36.083333333333336,"41,340.583","1,147",Over
79,100,Jon Rahm,75,36.083333333333336,"34,109.667",946,1 Under
84,85,J.T. Poston,100,36.166666666666664,"56,717.417","1,568",1 Under
84,70,Dustin Johnson,73,36.166666666666664,"36,082.750",997,1 Under
84,85,Sam Saunders,78,36.166666666666664,"43,188.583","1,195",Under
84,85,Francesco Molinari,61,36.166666666666664,"27,031.167",748,Under
88,88,Phil Mickelson,63,36.25,"32,081.000",884,Under
88,88,Brandon Harkins,91,36.25,"44,455.083","1,227",Under
90,90,Michael Thompson,71,36.333333333333336,"42,106.333","1,158",1 Under
90,90,Kyle Jones,72,36.333333333333336,"35,219.500",969,Under
90,90,Kramer Hickok,79,36.333333333333336,"38,127.667","1,050",Under
90,90,Anders Albertson,68,36.333333333333336,"33,949.583",934,Under
94,108,Tommy Fleetwood,71,36.416666666666664,"32,300.500",886,1 Under
94,94,Anirban Lahiri,73,36.416666666666664,"38,136.917","1,047",Under
94,94,Bud Cauley,82,36.416666666666664,"48,110.000","1,322",1 Under
94,94,Fabián Gómez,62,36.416666666666664,"31,330.917",860,Under
94,94,Jonas Blixt,82,36.416666666666664,"41,655.167","1,145",Under
99,99,Brian Gay,93,36.5,"46,914.417","1,285",Under
99,94,Tony Finau,89,36.5,"42,033.083","1,152",1 Under
101,100,Cheng Tsung Pan,84,36.583333333333336,"39,255.250","1,074",Under
101,100,Brice Garnett,87,36.583333333333336,"42,512.167","1,161",1 Under
101,100,Byeong Hun An,80,36.583333333333336,"39,719.500","1,085",1 Under
101,100,Peter Malnati,87,36.583333333333336,"49,774.250","1,362",1 Under
101,100,Bryson DeChambeau,75,36.583333333333336,"43,104.167","1,178",1 Under
101,100,Richy Werenski,89,36.583333333333336,"47,654.917","1,303",1 Under
107,107,Scott Brown,86,36.666666666666664,"44,544.083","1,215",Under
108,108,Jason Day,69,36.75,"30,821.750",838,1 Under
108,108,Jhonattan Vegas,75,36.75,"39,855.917","1,084",1 Under
108,108,Robert Streb,80,36.75,"39,433.833","1,072",Under
108,108,Hudson Swafford,59,36.75,"30,801.917",839,Under
108,108,Andrew Putnam,81,36.75,"36,809.333","1,001",1 Under
108,108,Cameron Tringale,73,36.75,"33,499.417",911,1 Under
108,108,Cody Gribble,74,36.75,"37,867.167","1,030",Over
115,116,Trey Mullinax,77,36.833333333333336,"41,369.083","1,122",Under
115,116,Kyoung-Hoon Lee,92,36.833333333333336,"40,967.667","1,111",Under
115,116,Pat Perez,68,36.833333333333336,"26,930.000",731,Under
115,116,Rory Sabbatini,97,36.833333333333336,"49,880.167","1,355",1 Under
119,121,Jonathan Byrd,55,36.916666666666664,"23,749.333",644,Under
119,121,J.B. Holmes,78,36.916666666666664,"31,624.833",856,Under
119,121,Martin Laird,88,36.916666666666664,"48,149.250","1,304",1 Under
119,121,Billy Horschel,99,36.916666666666664,"45,544.500","1,235",1 Under
119,121,Sebastián Muñoz,86,36.916666666666664,"42,218.000","1,144",1 Under
119,121,Adam Schenk,102,36.916666666666664,"54,190.583","1,467",1 Under
125,127,Henrik Stenson,58,37.0,"27,927.250",755,Under
126,128,J.J. Henry,58,37.083333333333336,"27,222.333",734,Over
126,128,Jimmy Walker,74,37.083333333333336,"37,950.750","1,023",Under
126,128,Sung Kang,86,37.083333333333336,"46,245.333","1,246",Under
126,128,Patton Kizzire,76,37.083333333333336,"35,059.583",945,Under
126,128,Carlos Ortiz,84,37.083333333333336,"47,610.417","1,284",1 Under
131,133,Dylan Frittelli,83,37.166666666666664,"45,441.750","1,222",1 Under
131,133,Graeme McDowell,75,37.166666666666664,"33,247.667",894,Under
131,138,Xander Schauffele,77,37.166666666666664,"34,978.083",941,1 Under
131,133,Sungjae Im,122,37.166666666666664,"66,323.667","1,784",2 Under
131,133,Daniel Berger,70,37.166666666666664,"38,971.667","1,049",Under
136,137,Joey Garber,63,37.25,"28,638.750",768,Under
137,138,Keith Mitchell,86,37.333333333333336,"40,620.583","1,087",1 Under
137,138,Nick Taylor,97,37.333333333333336,"57,382.167","1,538",1 Under
137,138,Luke List,66,37.333333333333336,"36,637.083",981,Under
137,147,Brandt Snedeker,102,37.333333333333336,"53,541.833","1,434",1 Under
141,142,Si Woo Kim,87,37.416666666666664,"39,232.583","1,049",1 Under
141,142,Aaron Wise,72,37.416666666666664,"35,918.250",961,1 Under
143,144,Chris Stroud,70,37.5,"34,832.417",929,Over
143,144,Satoshi Kodaira,67,37.5,"33,943.000",906,Over
143,144,José de Jesús Rodríguez,67,37.5,"32,778.833",874,Under
146,147,Branden Grace,76,37.583333333333336,"30,228.667",804,Under
146,147,Roberto Díaz,73,37.583333333333336,"34,234.917",910,Under
146,147,Peter Uihlein,84,37.583333333333336,"39,008.833","1,038",Under
149,151,Michael Kim,61,37.666666666666664,"30,240.333",803,1 Over
150,152,Rafa Cabrera Bello,71,37.75,"32,268.917",854,Under
150,153,Patrick Reed,93,37.75,"49,326.833","1,306",1 Under
152,153,Jordan Spieth,82,37.833333333333336,"44,402.000","1,173",1 Under
152,153,Hunter Mahan,59,37.833333333333336,"31,525.917",834,Under
154,156,Jim Knous,57,37.916666666666664,"26,471.333",698,Under
154,156,Kelly Kraft,87,37.916666666666664,"44,059.000","1,162",Over
154,156,Kevin Tway,84,37.916666666666664,"45,456.750","1,200",1 Under
157,159,Johnson Wagner,64,38.0,"32,018.917",843,1 Under
158,160,Patrick Rodgers,55,38.083333333333336,"30,514.667",801,Under
159,162,Kevin Na,65,38.25,"29,925.417",783,Under
159,161,Charles Howell III,94,38.25,"50,002.583","1,307",1 Under
159,162,Cameron Champ,78,38.25,"46,429.417","1,215",Under
162,164,Ollie Schniederjans,77,38.333333333333336,"41,621.667","1,086",Under
162,164,Ernie Els,51,38.333333333333336,"20,528.417",535,Over
162,164,Freddie Jacobson,53,38.333333333333336,"27,356.333",713,Over
162,164,John Chin,58,38.333333333333336,"25,853.083",674,Even
166,168,Mackenzie Hughes,80,38.416666666666664,"45,440.333","1,182",Under
166,168,Rod Pampling,56,38.416666666666664,"28,146.833",732,Over
168,170,Harris English,97,38.5,"53,943.083","1,400",1 Under
168,170,Julián Etulain,70,38.5,"35,151.083",913,Under
168,170,Kiradech Aphibarnrat,65,38.5,"30,643.000",796,Under
168,170,Curtis Luck,65,38.5,"29,962.917",778,Under
172,174,Sam Burns,80,38.583333333333336,"46,719.833","1,211",Under
172,174,Ryan Blaum,90,38.583333333333336,"49,354.583","1,280",1 Under
174,177,Sangmoon Bae,60,38.666666666666664,"27,625.083",714,Under
174,177,Bill Haas,77,38.666666666666664,"42,196.083","1,091",Under
174,177,Matt Jones,88,38.666666666666664,"45,617.583","1,180",1 Under
177,180,Aaron Baddeley,55,38.75,"28,942.000",747,Under
177,180,J.J. Spaun,90,38.75,"44,269.083","1,143",1 Under
177,180,Dominic Bozzelli,73,38.75,"33,824.000",873,1 Under
180,183,Seamus Power,80,38.916666666666664,"42,644.000","1,096",Under
181,185,Alex Noren,63,39.083333333333336,"29,888.167",765,Under
181,185,Stephan Jaeger,77,39.083333333333336,"39,628.667","1,015",1 Under
183,187,Wyndham Clark,87,39.166666666666664,"50,703.333","1,294",1 Under
184,188,Seth Reeves,73,39.25,"36,979.333",943,Over
184,188,Denny McCarthy,89,39.25,"48,441.750","1,233",1 Under
184,188,Bubba Watson,65,39.25,"34,898.500",890,Under
187,191,Beau Hossler,87,39.416666666666664,"47,588.583","1,208",Under
188,192,Martin Trainer,63,42.0,"37,449.667",891,Over
