RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
44,47,Matt Every,89,34.083333333333336,"48,590.333","1,426",Under
44,47,Chad Campbell,78,34.083333333333336,"44,036.417","1,292",Under
44,47,James Hahn,78,34.083333333333336,"40,725.167","1,196",Under
49,51,Jerry Kelly,75,34.166666666666664,"39,163.083","1,146",Under
49,51,Bryce Molder,82,34.166666666666664,"43,442.083","1,271",Under
49,33,Luke Donald,60,34.166666666666664,"28,245.500",827,Under
49,33,Charl Schwartzel,69,34.166666666666664,"33,093.833",969,Under
49,51,Ricky Barnes,74,34.166666666666664,"39,771.917","1,165",Over
49,67,Adam Scott,61,34.166666666666664,"26,990.083",790,Under
55,51,Jason Dufner,78,34.25,"37,455.083","1,094",Under
55,56,Steve LeBrun,66,34.25,"32,513.750",949,Over
55,56,John Merrick,79,34.25,"41,772.583","1,219",Under
55,56,Nicolas Colsaerts,50,34.25,"22,109.000",646,Over
55,56,Mark Wilson,56,34.25,"30,737.083",898,Under
55,56,Brian Gay,79,34.25,"43,547.833","1,272",Over
55,56,Robert Allenby,58,34.25,"31,887.917",932,Over
55,56,Lee Westwood,70,34.25,"31,164.917",910,Under
55,78,Dustin Johnson,71,34.25,"31,143.333",910,Under
64,63,Brandt Jobe,62,34.333333333333336,"32,522.000",948,Under
64,63,Ian Poulter,59,34.333333333333336,"23,957.417",698,Under
66,65,Vaughn Taylor,50,34.416666666666664,"24,610.250",715,Over
66,65,Ernie Els,63,34.416666666666664,"29,652.917",861,Under
68,67,D.J. Trahan,48,34.5,"23,410.333",679,Over
68,67,Fabián Gómez,65,34.5,"34,602.500","1,002",Over
68,67,David Hearn,88,34.5,"45,200.583","1,309",Under
71,71,Daniel Summerhays,83,34.583333333333336,"48,290.667","1,398",Under
71,71,Pat Perez,69,34.583333333333336,"39,640.083","1,146",Under
71,71,Freddie Jacobson,63,34.583333333333336,"28,513.083",825,Under
71,71,Greg Owen,73,34.583333333333336,"40,951.833","1,185",Over
71,71,Charley Hoffman,84,34.583333333333336,"45,198.917","1,307",Under
71,71,Russell Henley,80,34.583333333333336,"40,800.667","1,181",Under
77,71,Gary Woodland,94,34.666666666666664,"51,558.833","1,487",Under
77,78,Stuart Appleby,88,34.666666666666664,"48,986.583","1,414",Under
77,78,Carl Pettersson,82,34.666666666666664,"39,597.250","1,141",Under
80,81,"Ted Potter, Jr.",65,34.75,"34,238.583",986,Under
80,81,Rickie Fowler,75,34.75,"36,520.917","1,052",Under
80,81,Luke Guthrie,82,34.75,"40,527.000","1,165",Over
83,84,Richard Lee,81,34.833333333333336,"44,953.500","1,289",Under
83,84,Morgan Hoffmann,64,34.833333333333336,"33,068.333",949,Under
83,84,John Rollins,77,34.833333333333336,"42,212.250","1,213",Under
86,88,Robert Karlsson,56,34.916666666666664,"23,039.417",660,Over
86,88,Michael Bradley,56,34.916666666666664,"26,947.917",772,Over
86,88,Dicky Pride,71,34.916666666666664,"36,900.167","1,058",Over
89,91,David Mathis,71,35.0,"38,858.250","1,110",Over
89,91,Robert Garrigus,69,35.0,"30,595.750",875,Under
89,91,Ryan Moore,72,35.0,"35,768.083","1,023",Under
89,91,Lee Williams,62,35.0,"32,069.167",917,Over
89,91,Lucas Glover,65,35.0,"32,655.167",932,Over
94,96,Jason Kokrak,78,35.083333333333336,"45,250.917","1,290",Under
94,96,Ryo Ishikawa,72,35.083333333333336,"34,552.083",985,Over
96,99,Kyle Stanley,71,35.166666666666664,"37,782.917","1,074",Over
96,99,Colt Knost,69,35.166666666666664,"36,387.167","1,035",Over
96,99,Chris Stroud,88,35.166666666666664,"49,237.000","1,399",Under
96,99,Josh Teater,86,35.166666666666664,"38,525.333","1,095",Under
96,99,Phil Mickelson,78,35.166666666666664,"35,981.833","1,023",Under
101,105,Sangmoon Bae,83,35.25,"45,354.500","1,286",Even
101,96,Billy Horschel,96,35.25,"52,448.000","1,488",Under
101,105,Bubba Watson,76,35.25,"37,273.750","1,058",Under
104,107,Martin Flores,83,35.333333333333336,"47,996.833","1,358",Under
104,108,Keegan Bradley,88,35.333333333333336,"45,643.583","1,292",1 Under
106,108,John Huh,88,35.416666666666664,"47,555.833","1,343",Under
106,108,Jim Herman,59,35.416666666666664,"27,896.750",788,Under
106,108,Brendan Steele,86,35.416666666666664,"48,823.333","1,378",Under
106,108,Martin Kaymer,61,35.416666666666664,"26,605.417",751,Under
106,108,Bill Haas,85,35.416666666666664,"43,765.250","1,235",Under
106,108,D.A. Points,87,35.416666666666664,"43,108.833","1,216",Under
106,108,David Lynn,70,35.416666666666664,"35,662.417","1,006",Under
106,108,Tag Ridings,69,35.416666666666664,"36,780.000","1,038",Over
114,117,Peter Hanson,45,35.5,"20,939.750",590,Under
114,117,Jimmy Walker,84,35.5,"47,684.167","1,343",Under
114,117,Scott Stallings,79,35.5,"41,754.750","1,176",Even
117,120,Matt Jones,83,35.583333333333336,"44,642.750","1,255",Under
117,120,Rory McIlroy,56,35.583333333333336,"25,893.333",727,Under
117,120,D.H. Lee,65,35.583333333333336,"36,947.917","1,038",Under
117,120,Will Claxton,67,35.583333333333336,"35,733.917","1,005",Over
121,125,Scott Gardiner,61,35.666666666666664,"33,272.667",932,Over
121,125,Charlie Wi,75,35.666666666666664,"42,111.833","1,181",Over
121,125,Henrik Norlander,70,35.666666666666664,"37,658.500","1,056",Over
121,125,Harris English,95,35.666666666666664,"52,356.833","1,468",Under
125,129,Justin Leonard,86,35.75,"48,193.667","1,347",Under
125,129,Tom Gillis,69,35.75,"38,562.667","1,078",Over
125,129,Trevor Immelman,73,35.75,"39,575.750","1,108",Over
125,129,James Driscoll,76,35.75,"40,303.583","1,128",Under
129,120,Henrik Stenson,65,35.833333333333336,"28,240.750",789,Under
129,133,Erik Compton,74,35.833333333333336,"41,641.750","1,161",Over
131,134,Scott Piercy,78,35.916666666666664,"39,908.833","1,112",Under
131,134,Cameron Percy,68,35.916666666666664,"36,517.000","1,017",Under
131,134,Ben Crane,62,35.916666666666664,"35,559.417",989,Under
134,137,Sergio Garcia,65,36.0,"30,136.417",838,Under
135,137,J.J. Henry,83,36.083333333333336,"47,793.833","1,326",Under
135,137,Michael Thompson,66,36.083333333333336,"34,222.833",949,Over
137,141,Tommy Gainey,84,36.166666666666664,"48,655.667","1,346",Over
137,141,Patrick Reed,83,36.166666666666664,"48,035.333","1,327",Under
137,141,Justin Bolli,59,36.166666666666664,"29,784.000",824,Over
137,144,Hunter Mahan,91,36.166666666666664,"44,090.417","1,218",Under
141,145,Jeff Overton,78,36.333333333333336,"48,160.667","1,327",Under
141,145,Troy Matteson,68,36.333333333333336,"38,387.250","1,056",Over
141,145,Brian Harman,89,36.333333333333336,"49,332.333","1,358",Over
141,137,Jason Day,86,36.333333333333336,"39,717.917","1,092",Under
141,145,Jin Park,52,36.333333333333336,"27,998.500",771,Over
141,145,Rod Pampling,46,36.333333333333336,"22,722.583",625,Over
141,145,Cameron Tringale,80,36.333333333333336,"48,695.417","1,341",Under
148,152,Shawn Stefani,63,36.416666666666664,"32,559.417",894,Over
148,152,William McGirt,75,36.416666666666664,"46,054.833","1,266",Under
150,154,Eric Meierdierks,48,36.5,"24,249.583",664,Over
150,154,Stephen Ames,49,36.5,"28,756.667",787,Over
150,154,Geoff Ogilvy,57,36.5,"27,433.083",752,Over
153,157,Padraig Harrington,52,36.583333333333336,"22,922.167",626,Over
153,157,Martin Laird,68,36.583333333333336,"34,592.417",946,Over
153,157,Aaron Watkins,46,36.583333333333336,"22,920.667",627,Over
153,157,Casey Wittenberg,72,36.583333333333336,"40,009.000","1,093",Over
153,157,Derek Ernst,58,36.583333333333336,"32,168.583",879,Over
158,162,Alistair Presnell,59,36.666666666666664,"30,248.500",825,Over
158,162,Ben Curtis,59,36.666666666666664,"30,256.167",826,Over
160,164,Greg Chalmers,77,36.75,"45,971.333","1,252",Under
160,164,Robert Streb,75,36.75,"40,865.417","1,111",Over
160,164,Charlie Beljan,62,36.75,"36,197.250",986,Over
163,167,Marc Leishman,77,36.833333333333336,"42,336.667","1,149",Under
163,167,Scott Brown,65,36.833333333333336,"36,351.167",986,Over
165,169,John Senden,79,37.0,"40,342.500","1,091",Under
165,169,Charles Howell III,87,37.0,"52,927.333","1,430",Under
167,171,Andrew Svoboda,46,37.083333333333336,"23,271.750",627,Over
168,172,Seung-Yul Noh,71,37.25,"41,124.250","1,105",Over
169,173,Mike Weir,60,37.333333333333336,"31,572.333",845,Over
170,174,Doug LaBelle II,72,37.666666666666664,"39,843.750","1,058",Over
171,175,Tim Herron,45,37.75,"29,692.250",786,Over
171,175,Jonas Blixt,76,37.75,"45,029.083","1,192",Over
173,177,Ángel Cabrera,73,37.916666666666664,"38,693.417","1,020",Even
173,177,Bobby Gates,49,37.916666666666664,"25,813.417",681,Over
175,179,Johnson Wagner,64,38.0,"35,357.833",931,Over
176,180,Sean O'Hair,56,38.166666666666664,"34,857.833",913,Over
177,181,Steven Bowditch,67,38.25,"39,676.500","1,037",Under
178,182,Luke List,65,38.833333333333336,"36,136.833",930,Over
179,183,Andres Romero,63,39.0,"36,383.333",933,Over
180,184,Aaron Baddeley,68,39.25,"41,477.500","1,056",Over
