RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
85,88,Michael Putnam,87,35.083333333333336,"42,807.500","1,221",Under
85,88,Boo Weekley,79,35.083333333333336,"42,031.583","1,198",Under
90,92,Carl Pettersson,106,35.166666666666664,"60,609.167","1,722",Under
90,92,Jerry Kelly,79,35.166666666666664,"41,677.583","1,184",Under
90,92,Jeff Overton,94,35.166666666666664,"47,267.250","1,344",Under
90,92,Seung-Yul Noh,65,35.166666666666664,"33,994.417",967,Under
94,97,Daniel Summerhays,101,35.25,"56,307.833","1,596",Under
95,99,J.J. Henry,94,35.333333333333336,"48,028.000","1,360",Under
95,99,Ben Crane,62,35.333333333333336,"33,004.167",934,Under
95,92,Harris English,105,35.333333333333336,"55,663.750","1,577",Under
95,102,Daniel Berger,97,35.333333333333336,"52,515.167","1,485",Under
95,99,Zac Blair,108,35.333333333333336,"55,858.417","1,581",Under
100,102,Mark Hubbard,79,35.416666666666664,"38,720.167","1,094",Under
100,102,Scott Brown,97,35.416666666666664,"51,331.333","1,450",Under
100,102,Erik Compton,86,35.416666666666664,"44,444.250","1,254",Under
100,102,Troy Merritt,91,35.416666666666664,"52,088.250","1,469",Under
104,109,Cameron Percy,72,35.583333333333336,"37,081.667","1,042",Under
104,109,Eric Axley,57,35.583333333333336,"27,449.500",771,Over
106,107,Steven Bowditch,103,35.666666666666664,"56,290.167","1,578",Under
106,111,K.J. Choi,66,35.666666666666664,"36,450.250","1,023",Under
106,111,Ian Poulter,68,35.666666666666664,"30,719.000",862,Under
106,111,Brendan Steele,88,35.666666666666664,"48,563.250","1,362",Under
106,107,Brandt Snedeker,98,35.666666666666664,"48,023.000","1,345",Under
106,111,Patrick Rodgers,57,35.666666666666664,"29,175.500",818,Under
112,115,Kevin Streelman,95,35.75,"46,749.667","1,309",Under
112,115,Martin Laird,77,35.75,"46,992.583","1,313",Under
112,115,Bill Haas,89,35.75,"45,580.583","1,275",Under
112,115,Jonas Blixt,78,35.75,"33,315.917",933,Over
112,115,Kyle Reifers,96,35.75,"51,317.833","1,435",Under
112,115,Keegan Bradley,87,35.75,"40,901.250","1,143",Under
112,115,Luke Donald,71,35.75,"34,526.833",965,Under
119,128,Kevin Na,98,35.833333333333336,"45,667.667","1,273",Under
119,122,Nick Taylor,91,35.833333333333336,"53,347.000","1,489",Under
119,122,Brian Davis,86,35.833333333333336,"45,427.417","1,269",Over
119,122,Oscar Fraustro,58,35.833333333333336,"25,559.083",714,Over
119,122,Camilo Villegas,83,35.833333333333336,"47,604.667","1,327",Under
119,122,Chesson Hadley,101,35.833333333333336,"57,073.917","1,591",Under
125,128,Roger Sloan,56,35.916666666666664,"25,666.667",715,Over
125,128,Brice Garnett,81,35.916666666666664,"41,097.250","1,145",Over
125,128,Jonathan Byrd,69,35.916666666666664,"32,697.333",911,Under
128,122,Bubba Watson,71,36.0,"36,153.167","1,004",1 Under
128,132,Robert Garrigus,70,36.0,"35,258.500",980,Over
128,138,Henrik Stenson,63,36.0,"28,467.500",790,Under
128,132,Scott Pinckney,88,36.0,"47,650.500","1,323",Under
132,134,Sung Joon Park,79,36.083333333333336,"40,762.667","1,130",Over
132,136,Charley Hoffman,97,36.083333333333336,"49,270.333","1,364",Under
132,134,Andres Gonzales,90,36.083333333333336,"49,114.417","1,361",Over
135,136,Adam Scott,51,36.166666666666664,"20,683.417",572,Under
136,138,Jason Day,75,36.25,"37,106.833","1,024",1 Under
137,150,Jimmy Walker,89,36.333333333333336,"41,673.750","1,148",Under
137,138,Patrick Reed,103,36.333333333333336,"49,381.667","1,360",Under
139,142,Derek Ernst,75,36.416666666666664,"41,265.417","1,132",Over
139,141,Robert Streb,110,36.416666666666664,"62,822.167","1,724",1 Under
139,142,Ricky Barnes,82,36.416666666666664,"41,199.000","1,131",Over
139,142,Lee Westwood,56,36.416666666666664,"20,885.000",573,Under
139,142,Ernie Els,57,36.416666666666664,"25,418.167",698,Over
144,146,Charl Schwartzel,67,36.5,"26,562.333",727,Under
144,148,Sangmoon Bae,98,36.5,"57,552.000","1,576",Under
144,146,Gonzalo Fernandez-Castaño,81,36.5,"41,176.417","1,128",Over
147,150,Andrew Svoboda,80,36.666666666666664,"45,982.917","1,255",Over
147,150,Michael Thompson,83,36.666666666666664,"49,314.667","1,344",Under
149,153,Billy Horschel,99,36.75,"48,107.167","1,310",Under
149,148,Matt Kuchar,97,36.75,"50,695.833","1,380",1 Under
149,153,Max Homa,78,36.75,"40,804.250","1,111",Over
149,153,Martin Flores,95,36.75,"51,937.083","1,413",Under
153,156,Steve Wheatcroft,87,36.833333333333336,"47,364.833","1,287",Under
153,158,J.B. Holmes,89,36.833333333333336,"43,453.083","1,180",Under
153,156,Jason Kokrak,88,36.833333333333336,"52,618.750","1,430",Under
156,159,Ángel Cabrera,53,37.0,"27,797.750",752,Over
156,159,Andrew Putnam,68,37.0,"35,777.083",966,Over
158,161,Scott Stallings,60,37.083333333333336,"32,625.667",880,Over
158,161,Tony Finau,106,37.083333333333336,"60,978.417","1,645",Under
160,163,Cameron Tringale,96,37.166666666666664,"52,433.250","1,411",Under
160,163,Derek Fathauer,81,37.166666666666664,"43,994.083","1,184",Under
160,163,Jonathan Randolph,72,37.166666666666664,"37,330.333","1,005",Over
160,163,Russell Henley,87,37.166666666666664,"44,545.833","1,199",Under
164,168,Charles Howell III,105,37.25,"66,171.500","1,776",Under
164,168,Greg Chalmers,58,37.25,"24,004.083",644,Over
166,170,Retief Goosen,81,37.333333333333336,"40,079.417","1,073",Over
167,172,Marc Leishman,74,37.583333333333336,"36,503.333",971,Under
167,172,Carlos Ortiz,100,37.583333333333336,"55,799.917","1,484",Under
169,174,Matt Every,73,37.666666666666664,"37,792.333","1,004",Over
169,174,Gary Woodland,81,37.666666666666664,"36,338.417",964,Under
171,176,John Senden,80,37.75,"34,327.500",910,Under
172,177,Sean O'Hair,86,38.0,"55,044.167","1,448",Under
173,178,John Huh,102,38.083333333333336,"60,842.667","1,597",Under
174,179,Phil Mickelson,70,38.333333333333336,"37,535.667",979,Under
175,180,Padraig Harrington,60,38.5,"33,645.417",873,Over
176,181,Jhonattan Vegas,90,38.666666666666664,"49,709.000","1,286",Under
177,182,Andres Romero,69,38.75,"37,352.083",964,Over
178,183,Morgan Hoffmann,85,38.833333333333336,"48,024.500","1,237",Under
179,184,Aaron Baddeley,76,38.916666666666664,"45,860.500","1,178",Under
180,185,Hunter Mahan,88,39.0,"45,466.667","1,166",Under
181,186,Matt Jones,89,39.333333333333336,"47,139.333","1,199",Under
182,187,Jamie Donaldson,50,39.75,"22,695.750",571,Under
182,187,Sergio Garcia,59,39.75,"25,534.500",643,Under
184,190,Geoff Ogilvy,50,40.166666666666664,"25,126.833",625,Over
